weld_uid_prev,weld_uid_later,distance_prev_m,distance_later_m,segment_id,scale,offset,segment_length_prev_m,segment_length_later_m,align_flag
W28,W28,206.76412800000003,199.607424,28,0.5663430420711887,93.71785227184643,2.666999999999973,4.7091600000000255,
W29,W29,209.431128,204.31658400000003,29,1.355091383812031,-67.43651454830712,3.1638240000000053,2.3347679999999684,
W30,W30,212.594952,206.651352,30,4.475923852183685,-712.3607635028067,12.182856000000015,2.7218639999999823,
W31,W31,224.77780800000002,209.37321599999999,31,1.0887174541947837,-3.170466700094522,3.441192000000001,3.160776000000027,
W32,W32,228.21900000000002,212.533992,32,0.15007503751875956,196.32295317658827,1.828800000000001,12.185903999999994,
W33,W33,230.04780000000002,224.719896,33,2.862359550561787,-413.1813405168515,9.317735999999996,3.255264000000011,
W34,W34,239.36553600000002,227.97516000000002,34,6.027070063694284,-1134.6567261019147,11.53667999999999,1.9141439999999932,
W35,W35,250.902216,229.889304,35,1.3095549738219932,-50.150465481676235,12.198096000000021,9.31468799999999,
W36,W36,263.10031200000003,239.203992,36,1.0575805599577375,10.122820196513885,12.204191999999978,11.539727999999997,
W37,W37,275.304504,250.74372,37,1.0004992511233115,24.435599916126705,12.216384000000005,12.210288000000048,
W38,W38,287.520888,262.95400800000004,38,0.31143856143856286,205.62687002397564,3.8008560000000102,12.204191999999978,
W39,W39,291.321744,275.1582,39,0.737235367372357,88.46538733748355,9.022080000000017,12.237719999999968,
W40,W40,300.34382400000004,287.39592,40,1.170320404721741,-36.00148540977705,4.2306239999999775,3.6149280000000203,
W41,W41,304.574448,291.010848,41,1.3315596940472172,-82.92386772730123,12.204191999999978,9.165336000000025,
W42,W42,316.77864,300.17618400000003,42,3.024981074943274,-591.2486357486902,12.179808000000037,4.026407999999947,
W43,W43,328.95844800000003,304.202592,43,0.9915674603174599,27.32105642857158,12.185903999999994,12.289535999999998,
W44,W44,341.144352,316.492128,44,0.998501872659168,25.126369510114955,12.188951999999972,12.20724000000007,
W45,W45,353.333304,328.69936800000005,45,0.9990022449488675,24.961897454726,12.207240000000013,12.219431999999983,
W46,W46,365.540544,340.91880000000003,46,0.9970067348465977,25.64220436417969,12.182856000000015,12.219431999999983,
W47,W47,377.7234,353.138232,47,0.9957658779576563,26.080398372105492,12.185903999999994,12.237720000000024,
W48,W48,389.909304,365.37595200000004,48,0.997508098679296,25.44383281734224,12.201144,12.231623999999954,
W49,W49,402.110448,377.607576,49,0.9975080986792914,25.443832817344003,12.201144,12.23162400000001,
W50,W50,414.311592,389.8392,50,0.996760528283075,25.73526506254865,12.192000000000007,12.231624000000068,
W51,W51,426.503592,402.0708240000001,51,0.9952653874906611,26.336417552950593,12.173712000000023,12.231623999999954,
W52,W52,438.67730400000005,414.302448,52,0.8747192413276751,76.27898100524146,10.683239999999955,12.21333599999997,
W53,W53,449.360544,426.515784,53,0.9977544910179614,23.802505023953245,12.188952000000029,12.216384000000062,
W54,W54,461.54949600000003,438.73216800000006,54,1.1401310168043357,-38.66265680661064,12.201144,10.70152799999994,
W55,W55,473.75064000000003,449.433696,55,0.9980039920159636,25.21401724551106,12.19199999999995,12.216384000000005,
W56,W56,485.94264,461.65008,56,1.0007486897928666,23.946927297227944,12.222480000000076,12.213336000000027,
W57,W57,498.16512000000006,473.86341600000003,57,1.0022488755622123,23.236044143931167,12.22552799999994,12.198096000000021,
W58,W58,510.390648,486.06151200000005,58,1.001001001001008,23.842587939936493,12.192000000000064,12.17980799999998,
W59,W59,522.5826480000001,498.24132000000003,59,0.9977516862353255,25.461530817885603,12.173712000000023,12.201144,
W60,W60,534.7563600000001,510.44246400000003,60,0.9999999999999953,24.313896000002444,12.185903999999937,12.185903999999994,
W61,W61,546.942264,522.628368,61,0.6765957446808539,193.33413416170066,8.238743999999997,12.176759999999945,
W62,W62,555.181008,534.805128,62,0.9985026204142763,21.17668628100762,12.195048000000043,12.213336000000027,
W63,W63,567.3760560000001,547.018464,63,1.4757676655567846,-239.896105633738,12.15847199999996,8.238743999999997,
W64,W64,579.534528,555.257208,64,0.9697802197802151,41.05707079121146,11.835383999999976,12.204192000000035,
W65,W65,591.369912,567.4614,65,1.0005006257822242,23.62442619274293,12.182856000000015,12.176760000000058,
W66,W66,603.552768,579.6381600000001,66,1.0308800823468882,6.015333887801148,12.210287999999991,11.844527999999968,
W67,W67,615.763056,591.482688,67,1.0009985022466417,23.689771207182275,12.222480000000132,12.210287999999991,
W68,W68,627.9855360000001,603.692976,68,1.0002493765585878,24.142013123201536,12.225527999999827,12.222480000000019,
W69,W69,640.211064,615.9154560000001,69,0.9985033674233081,25.217407135937492,12.201144000000113,12.219431999999983,
W70,W70,652.4122080000001,628.134888,70,0.9985037406483803,25.217172700248625,12.20419199999992,12.222479999999905,
W71,W71,664.6164,640.357368,71,1.0020005001250358,22.977997005248426,12.21333600000014,12.188952000000086,
W72,W72,676.8297360000001,652.54632,72,0.994504121908561,27.869731023737245,12.134087999999906,12.201144,
W73,W73,688.963824,664.747464,73,1.0002496255616604,24.050422040936724,12.213335999999913,12.210287999999878,
W74,W74,701.17716,676.9577519999999,74,0.26079317269077074,524.631200078308,3.166872000000126,12.143232000000125,
W75,W75,704.3440320000001,689.100984,75,0.999500499500503,15.587254285711879,12.198095999999964,12.20419199999992,
W76,W76,716.542128,701.305176,76,1.4480769230768973,-299.0017133999818,4.590287999999987,3.1699200000000474,
W77,W77,721.132416,704.475096,77,0.593812375249502,302.80638594011907,7.254239999999982,12.216383999999948,
W78,W78,728.386656,716.69148,78,2.762560220233906,-1251.5167168285639,12.234672000000046,4.428744000000165,
W79,W79,740.6213280000001,721.1202240000001,79,1.6750208855471993,-467.27010819047484,12.222480000000019,7.29691200000002,
W80,W80,752.8438080000001,728.4171360000001,80,1.0012487512487565,23.517060191804376,12.219431999999983,12.20419199999992,
W81,W81,765.0632400000001,740.6213280000001,81,1.0020000000000044,22.960669343996756,12.216384000000062,12.192000000000007,
W82,W82,777.2796240000001,752.8133280000001,82,1.000998502246623,23.71461020070433,12.222479999999905,12.210287999999991,
W83,W83,789.502104,765.0236160000001,83,1.0012487512487565,23.523163804191768,12.219432000000097,12.204192000000035,
W84,W84,801.7215360000001,777.2278080000001,84,1.000249625561651,24.299712071897147,12.213335999999913,12.210287999999991,
W85,W85,813.934872,789.4380960000001,85,1.0000000000000093,24.496775999992565,12.210287999999991,12.210287999999878,
W86,W86,826.14516,801.648384,86,1.0012490632025939,23.495466502126874,12.216384000000062,12.201144000000113,
W87,W87,838.3615440000001,813.8495280000001,87,1.0004993757802711,24.10559925693167,12.213335999999913,12.207239999999956,
W88,W88,850.57488,826.056768,88,0.9985037406483803,25.754107164088737,12.204192000000035,12.222480000000019,
W89,W89,862.779072,838.279248,89,0.9980039920159636,26.173036071859997,12.192000000000007,12.216384000000062,
W90,W90,874.971072,850.4956320000001,90,0.2065868263473034,699.269878562876,2.523743999999965,12.216383999999948,
W91,W91,877.494816,862.7120160000001,91,0.7673896783844415,215.4585195033668,9.381744000000026,12.225528000000054,
W92,W92,886.87656,874.9375440000001,92,4.966501240694818,-3458.5018378064774,12.201144,2.4566879999999855,
W93,W93,899.077704,877.3942320000001,93,1.280128205128219,-224.09939940001232,12.173712000000023,9.509759999999915,
W94,W94,911.2514160000001,886.903992,94,0.9949987496874106,28.783052867226843,12.12799199999995,12.188952000000086,
W95,W95,923.379408,899.0929440000001,95,0.9990007494379286,25.184883129646323,12.188951999999972,12.201143999999886,
W96,W96,935.56836,911.294088,96,1.0045260246416952,20.149732501880862,12.176760000000058,12.121895999999992,
W97,W97,947.74512,923.415984,97,0.9597902097902014,61.45949899301479,11.71346399999993,12.204192000000035,
W98,W98,959.458584,935.620176,98,1.0007500000000087,23.136692867991883,12.201144000000113,12.192000000000007,
W99,W99,971.6597280000001,947.812176,99,1.0410816432657304,-15.090129697347606,12.204192000000035,11.722608000000037,
W100,W100,983.8639200000001,959.5347840000001,100,0.9990017469428385,25.28699453158083,12.201143999999886,12.213336000000027,
W101,W101,996.065064,971.7481200000001,101,0.9982552342971164,26.01241679161751,12.20724000000007,12.228575999999975,
W102,W102,1008.2723040000001,983.9766960000001,102,1.0019980019980066,22.329620595400115,12.228575999999975,12.20419199999992,
W103,W103,1020.50088,996.180888,103,0.9992514970059794,25.065636377254236,12.207239999999956,12.216384000000062,
W104,W104,1032.70812,1008.397272,104,0.9985026204142763,25.820801489392238,12.195048000000043,12.213336000000027,
W105,W105,1044.903168,1020.6106080000001,105,0.9972548040928151,27.0943360639111,12.179807999999866,12.21333600000014,
W106,W106,1057.082976,1032.8239440000002,106,0.9972568578553856,27.092214888753006,12.1889520000002,12.222479999999905,
W107,W107,1069.2719280000001,1045.0464240000001,107,0.9975024975025059,26.83551005393724,12.173712000000023,12.20419199999992,
W108,W108,1081.4456400000001,1057.250616,108,0.9987528061860669,25.513620428052263,12.20419199999992,12.219432000000097,
W109,W109,1093.649832,1069.4700480000001,109,0.997257541760165,27.112760945394257,12.192000000000007,12.22552799999994,
W110,W110,1105.841832,1081.695576,110,1.0002500625156319,23.875764483117564,12.192000000000007,12.188951999999972,
W111,W111,1118.033832,1093.884528,111,0.9980009995002455,26.335979718145836,12.173712000000023,12.198096000000078,
W112,W112,1130.207544,1106.0826240000001,112,0.8631710362047447,175.46905931385697,10.536935999999969,12.207239999999956,
W113,W113,1140.74448,1118.289864,113,0.9877500000000076,36.153666833991565,12.0426480000001,12.192000000000007,
W114,W114,1152.7871280000002,1130.481864,114,1.1520046149408878,-149.53319643497707,12.173712000000023,10.567415999999866,
W115,W115,1164.9608400000002,1141.04928,115,1.0090886139863402,13.541003554688814,12.182855999999902,12.073128000000224,
W116,W116,1177.143696,1153.1224080000002,116,0.9982513115163612,26.03773987509544,12.179807999999866,12.201143999999886,
W117,W117,1189.323504,1165.323552,117,0.9980024968789155,26.32768943219321,12.182856000000129,12.207239999999956,
W118,W118,1201.50636,1177.530792,118,0.9987506246876418,25.446745901066606,12.182855999999902,12.198096000000078,
W119,W119,1213.689216,1189.728888,119,0.9977511244377923,26.635880221875595,12.170663999999988,12.19809599999985,
W120,W120,1225.85988,1201.926984,120,0.9965052421368102,28.13333977831394,12.16761600000018,12.210287999999991,
W121,W121,1238.0274960000002,1214.137272,121,0.7012727726478567,386.58608488945526,8.564879999999903,12.213336000000027,
W122,W122,1246.592376,1226.350608,122,0.9950174389636255,26.3521347563551,12.173712000000023,12.234672000000046,
W123,W123,1258.766088,1238.58528,123,1.4228163992869742,-503.5133602994488,12.164568000000145,8.549640000000181,
W124,W124,1270.9306560000002,1247.1349200000002,124,0.9935242839352422,31.871827636364515,12.158471999999847,12.237719999999854,
W125,W125,1283.089128,1259.37264,125,0.9975037443834146,26.8602040259741,12.179807999999866,12.210287999999991,
W126,W126,1295.268936,1271.582928,126,1.0002501250625342,23.367953240616544,12.1889520000002,12.185904000000164,
W127,W127,1307.4578880000001,1283.7688320000002,127,1.004503377533146,17.907760284218057,12.237719999999854,12.182855999999902,
W128,W128,1319.695608,1295.951688,128,1.0045011252813352,17.910679093754197,12.243816000000152,12.188951999999972,
W129,W129,1331.9394240000001,1308.14064,129,1.00149999999998,21.836573040026224,12.210287999999764,12.192000000000007,
W130,W130,1344.149712,1320.33264,130,1.001249375312377,22.167480995458163,12.213336000000254,12.19809599999985,
W131,W131,1356.3630480000002,1332.530736,131,1.0015007503751676,21.832515998025883,12.20419199999992,12.185904000000164,
W132,W132,1368.56724,1344.71664,132,1.0,23.850599999999986,12.20419199999992,12.20419199999992,
W133,W133,1380.771432,1356.920832,133,1.0014999999999987,21.815218752001783,12.210287999999991,12.192000000000007,
W134,W134,1392.98172,1369.112832,134,1.0002498750624902,23.52678084554782,12.201144000000113,12.19809599999985,
W135,W135,1405.182864,1381.3109279999999,135,0.9997502497502282,24.216918749280694,12.201143999999886,12.204192000000148,
W136,W136,1417.384008,1393.51512,136,0.9985000000000013,25.95916067999815,12.173712000000023,12.192000000000007,
W137,W137,1429.55772,1405.70712,137,0.9990002499375227,25.255955781044804,12.182856000000129,12.195048000000043,
W138,W138,1441.7405760000001,1417.902168,138,1.0030112923462773,19.568690053731643,12.182855999999902,12.14628000000016,
W139,W139,1453.923432,1430.0484480000002,139,0.997505612372171,27.442079155887086,12.188951999999972,12.21943199999987,
W140,W140,1466.112384,1442.26788,140,0.9960089797954884,29.600624249397924,12.170664000000215,12.21943199999987,
W141,W141,1478.2830480000002,1454.487312,141,1.000999999999993,22.34124868801041,12.20419199999992,12.192000000000007,
W142,W142,1490.4872400000002,1466.679312,142,0.6999249812452975,463.9217500555344,8.53135199999997,12.1889520000002,
W143,W143,1499.0185920000001,1478.8682640000002,143,0.9957542457542525,26.429239210779087,12.152376000000004,12.20419199999992,
W144,W144,1511.1709680000001,1491.072456,144,1.422444603288072,-609.7970001486913,12.131039999999985,8.528303999999935,
W145,W145,1523.3020080000001,1499.60076,145,0.915496489468401,150.422776615854,11.128247999999985,12.155424000000039,
W146,W146,1534.430256,1511.756184,146,1.0042649272453519,16.226541862529302,12.201143999999886,12.149327999999969,
W147,W147,1546.6314,1523.905512,147,0.8346111719605571,274.7628346725271,9.290303999999878,11.13129600000002,
W148,W148,1555.9217039999999,1535.036808,148,0.9987521836785853,22.8003399829945,12.198096000000305,12.213336000000027,
W149,W149,1568.1198000000002,1547.250144,149,1.3146509341199322,-465.9740471267994,12.225527999999713,9.299447999999984,
W150,W150,1580.3453279999999,1556.549592,150,0.9667998002995584,75.4734932980407,11.804904000000306,12.210288000000219,
W151,W151,1592.1502320000002,1568.7598800000003,151,0.9980069755854464,26.51692874141213,12.210287999999764,12.234671999999819,
W152,W152,1604.36052,1580.994552,152,1.0281000257798578,-21.06001966901499,12.155424000000039,11.823191999999835,
W153,W153,1616.515944,1592.817744,153,0.998254364089774,26.47867985237167,12.201144000000113,12.222480000000132,
W154,W154,1628.717088,1605.040224,154,1.0014981273408041,21.27230935733519,12.22552799999994,12.207240000000183,
W155,W155,1640.942616,1617.2474640000003,155,0.9980054849164938,26.92077646070993,12.201143999999886,12.225527999999713,
W156,W156,1653.14376,1629.472992,156,0.569970119521922,724.3928439920161,6.976872000000185,12.240768000000116,
W157,W157,1660.1206320000001,1641.71376,157,0.9997504990020117,18.81648122153115,12.213336000000027,12.216383999999834,
W158,W158,1672.3339680000001,1653.930144,158,1.7485814054997735,-1219.6975277939625,12.210287999999991,6.982968000000028,
W159,W159,1684.5442560000001,1660.913112,159,0.5718913531024119,734.6824089927824,6.995159999999942,12.23162400000001,
W160,W160,1691.539416,1673.144736,160,1.0002495632642718,17.97712453808481,12.216384000000062,12.213336000000254,
W161,W161,1703.7558000000001,1685.3580720000002,161,0.665940766550525,581.407153620205,4.660392000000002,6.998207999999977,
W162,W162,1708.4161920000001,1692.3562800000002,162,0.9987528061860855,18.17060828335525,12.20419199999992,12.21943199999987,
W163,W163,1720.620384,1704.575712,163,2.6146309601566955,-2736.2160465263432,12.201143999999886,4.666488000000072,
W164,W164,1732.821528,1709.2422000000001,164,0.9985022466300563,26.139351265099776,12.192000000000007,12.210287999999991,
W165,W165,1745.013528,1721.4524880000001,165,0.6610084872691054,607.118823001482,8.071104000000105,12.210287999999991,
W166,W166,1753.084632,1733.6627760000001,166,0.9997503121098784,19.854730600721723,12.204192000000148,12.207239999999956,
W167,W167,1765.2888240000002,1745.870016,167,1.5126654064272267,-875.6283533217488,12.195048000000043,8.06196,
W168,W168,1777.4838720000002,1753.931976,168,1.0002499999999843,23.113413006027713,12.195047999999815,12.192000000000007,
W169,W169,1789.67892,1766.123976,169,0.9987515605493176,25.759842846434367,12.192000000000007,12.207239999999956,
W170,W170,1801.87092,1778.331216,170,0.9987509367974248,25.760952083896427,12.185904000000164,12.201143999999886,
W171,W171,1814.0568240000002,1790.53236,171,0.9972561736093472,28.437373942686236,12.18590399999971,12.219432000000097,
W172,W172,1826.242728,1802.751792,172,0.9990019960079911,25.290089485017006,12.204192000000148,12.216384000000062,
W173,W173,1838.44692,1814.968176,173,0.9220584561578927,164.94016566173354,11.25016800000003,12.201143999999886,
W174,W174,1849.6970880000001,1827.16932,174,0.9992511233150189,23.89609250326089,12.201144000000113,12.210288000000219,
W175,W175,1861.8982320000002,1839.3796080000002,175,1.0836718115353141,-131.38559990247586,12.19809599999985,11.256264000000101,
W176,W176,1874.096328,1850.6358720000003,176,0.999000999001006,25.309243084901937,12.192000000000007,12.20419199999992,
W177,W177,1886.288328,1862.8400640000002,177,0.9992509363296166,24.843649815677054,12.198096000000078,12.207239999999729,
W178,W178,1898.4864240000002,1875.047304,178,1.0024993751562026,18.752673351677913,12.22552799999994,12.195048000000043,
W179,W179,1910.711952,1887.242352,179,1.0047452547452536,14.514154273728536,12.262104000000136,12.204192000000148,
W180,W180,1922.9740560000002,1899.4465440000001,180,1.0002495632642718,23.053479920169593,12.216383999999834,12.213336000000027,
W181,W181,1935.19044,1911.6598800000002,181,1.0032565130260522,17.305214699398448,12.207240000000183,12.16761600000018,
W182,W182,1947.3976800000003,1923.8274960000003,182,0.48256103637268877,1019.0334897279654,5.90397599999983,12.234671999999819,
W183,W183,1953.301656,1936.0621680000002,183,0.9950137122911974,26.893250991776085,12.164568000000145,12.225528000000168,
W184,W184,1965.4662240000002,1948.2876960000003,184,2.0655991735537476,-2058.9152307025356,12.188951999999745,5.900927999999794,
W185,W185,1977.655176,1954.1886240000001,185,1.0012518778167396,21.02014661188923,12.188951999999972,12.173711999999796,
W186,W186,1989.844128,1966.362336,186,0.9992501874531281,24.956195151229167,12.185904000000164,12.19504800000027,
W187,W187,2002.0300320000001,1978.5573840000002,187,1.0005005005005063,22.482379039027364,12.185903999999937,12.179807999999866,
W188,W188,2014.215936,1990.737192,188,0.9987503124218801,25.966543540143675,12.179807999999866,12.195048000000043,
W189,W189,2026.395744,2002.93224,189,0.9997499374843869,23.964362274536825,12.185904000000164,12.188951999999972,
W190,W190,2038.581648,2015.121192,190,0.9992486851990711,24.974446377215145,12.161519999999882,12.170664000000215,
W191,W191,2050.743168,2027.2918560000003,191,0.998749687421897,25.98606050704234,12.17371200000025,12.188951999999745,
W192,W192,2062.91688,2039.480808,192,0.7991485098923241,433.0688313328071,9.726168000000143,12.170663999999988,
W193,W193,2072.6430480000004,2051.651472,193,0.9994998749686991,22.017658256652794,12.182855999999447,12.188951999999972,
W194,W194,2084.825904,2063.840424,194,0.6450906816760934,753.4616780111621,6.288024000000405,9.747503999999935,
W195,W195,2091.113928,2073.587928,195,0.9970067348465607,23.732798487475065,12.182855999999902,12.219432000000324,
W196,W196,2103.296784,2085.8073600000002,196,1.9351403678607126,-1933.0332379169822,12.185903999999937,6.297167999999601,
W197,W197,2115.482688,2092.104528,197,0.9982495623905402,27.040258448732402,12.167615999999725,12.188952000000427,
W198,W198,2127.650304,2104.2934800000003,198,0.8207500000000534,400.5514302898873,10.006584000000657,12.192000000000007,
W199,W199,2137.6568880000004,2116.4854800000003,199,1.0005010020039764,20.11104453313328,12.173711999999796,12.16761600000018,
W200,W200,2149.8306000000002,2128.6530960000005,200,1.2166108913903362,-439.9119405853594,12.188951999999972,10.018775999999889,
W201,W201,2162.019552,2138.6718720000003,201,0.9987503124219174,26.02035167203303,12.179807999999866,12.195047999999588,
W202,W202,2174.19936,2150.86692,202,0.998501124156865,26.55632246818641,12.182855999999902,12.201144000000113,
W203,W203,2186.382216,2163.068064,203,0.998248248248228,27.10331027031407,12.158472000000074,12.179808000000321,
W204,W204,2198.540688,2175.2478720000004,204,1.0002498126405597,22.749411585223697,12.204192000000148,12.201143999999658,
W205,W205,2210.74488,2187.449016,205,0.9977533699450936,28.21025270292148,12.182855999999902,12.210287999999764,
W206,W206,2222.927736,2199.659304,206,0.999500748876642,24.366614378527174,12.204191999999694,12.210288000000219,
W207,W207,2235.131928,2211.869592,207,0.9990012484394764,25.471444206684737,12.195048000000497,12.207240000000183,
W208,W208,2247.3269760000003,2224.076832,208,0.9962537462537402,31.582100163849645,12.158472000000074,12.204192000000148,
W209,W209,2259.4854480000004,2236.2810240000003,209,0.9962593516209787,31.569564987461945,12.176759999999831,12.22247999999945,
W210,W210,2271.662208,2248.503504,210,0.9960089797954513,32.13252691446269,12.170664000000215,12.219432000000324,
W211,W211,2283.8328720000004,2260.722936,211,1.0002501876406962,22.544331062374567,12.185903999999482,12.182855999999902,
W212,W212,2296.018776,2272.905792,212,0.9977533699450937,28.219362464277765,12.182856000000356,12.210288000000219,
W213,W213,2308.2016320000002,2285.1160800000002,213,0.9935210565661964,37.89068982199524,12.152376000000004,12.231623999999556,
W214,W214,2320.3540080000002,2297.347704,214,0.9945123472187317,35.61335051739616,12.152376000000004,12.219432000000324,
W215,W215,2332.5063840000003,2309.567136,215,0.9962593516209416,31.57852656360501,12.176759999999831,12.222479999999905,
W216,W216,2344.683144,2321.789616,216,0.9942629084559451,36.21384757302803,12.149327999999969,12.219432000000324,
W217,W217,2356.832472,2334.0090480000003,217,0.9945164506480668,35.62207780256631,12.16152000000011,12.228575999999975,
W218,W218,2368.993992,2346.2376240000003,218,0.27157107231922917,1731.8237245345997,3.3192720000001827,12.22247999999945,
W219,W219,2372.3132640000003,2358.460104,219,0.9972534332084577,20.33082820082427,12.173711999999796,12.207240000000183,
W220,W220,2384.486976,2370.667344,220,3.669724770641963,-6315.209699228792,12.192000000000007,3.322320000000218,
W221,W221,2396.678976,2373.989664,221,0.9960099750623724,32.16158996103013,12.17371200000025,12.222479999999905,
W222,W222,2408.8526880000004,2386.212144,222,0.9892741332002868,48.23473761240257,12.088367999999718,12.21943199999987,
W223,W223,2420.941056,2398.431576,223,0.9952594810379066,33.87929036531159,12.158472000000074,12.21638400000029,
W224,W224,2433.099528,2410.6479600000002,224,1.0010037641154446,20.031846082782522,12.158472000000074,12.146279999999933,
W225,W225,2445.2580000000003,2422.79424,225,0.9962593516209416,31.526581346648072,12.176759999999831,12.222479999999905,
W226,W226,2457.43476,2435.01672,226,0.9957669322709046,32.72563069723947,12.188951999999972,12.240768000000116,
W227,W227,2469.623712,2447.257488,227,0.996511338151006,30.9038778330505,12.188951999999972,12.23162400000001,
W228,W228,2481.812664,2459.489112,228,0.9992505620784325,24.166786408215103,12.192000000000007,12.201144000000113,
W229,W229,2494.004664,2471.6902560000003,229,0.9962574850299712,31.564745784353818,12.170664000000215,12.216383999999834,
W230,W230,2506.1753280000003,2483.90664,230,0.9972541188217728,29.089200491249358,12.176759999999831,12.210287999999764,
W231,W231,2518.352088,2496.116928,231,0.9982534930139519,26.59464565274493,12.195048000000043,12.21638400000029,
W232,W232,2530.547136,2508.333312,232,0.9977550511349205,27.844904022015726,12.192000000000007,12.219432000000324,
W233,W233,2542.739136,2520.5527440000005,233,0.99725411882181,29.107530338384095,12.176760000000286,12.210287999999764,
W234,W234,2554.9158960000004,2532.7630320000003,234,0.9985041136873425,25.941589552774076,12.207239999999729,12.22552799999994,
W235,W235,2567.123136,2544.9885600000002,235,0.6275293529853043,970.0681115881987,7.656576000000314,12.201143999999658,
W236,W236,2574.7797120000005,2557.189704,236,0.9970089730807232,25.238631242361862,12.192000000000007,12.22857600000043,
W237,W237,2586.9717120000005,2569.4182800000003,237,1.5897537728355247,-1497.7706926225646,12.201143999999658,7.6748640000000705,
W238,W238,2599.172856,2577.0931440000004,238,0.9975049900200057,28.509585113654794,12.185904000000392,12.216383999999834,
W239,W239,2611.3587600000005,2589.3095280000002,239,0.9970067348465235,29.799721981727544,12.182855999999447,12.219432000000324,
W240,W240,2623.541616,2601.5289600000006,240,0.9955089820359506,33.69616929335416,12.16152000000011,12.216383999999834,
W241,W241,2635.703136,2613.7453440000004,241,0.9670411985018633,108.10370595957465,11.804903999999624,12.207239999999729,
W242,W242,2647.5080399999997,2625.952584,242,0.9965052421368288,30.732524441248188,12.16761600000018,12.210287999999764,
W243,W243,2659.675656,2638.162872,243,1.0283359093251105,-53.2419599258651,12.16761600000018,11.832335999999941,
W244,W244,2671.843272,2649.995208,244,0.9979999999999769,27.148054416061314,12.167615999999725,12.192000000000007,
W245,W245,2684.010888,2662.187208,245,0.9952582979785203,34.44697846573081,12.155424000000494,12.213336000000709,
W246,W246,2696.1663120000003,2674.4005440000005,246,0.9972541188217728,29.109354116809754,12.176759999999831,12.210287999999764,
W247,W247,2708.343072,2686.6108320000003,247,0.9987490617963328,25.093024128134857,12.167615999999725,12.182855999999902,
W248,W248,2720.510688,2698.793688,248,0.9440000000000591,172.84944652783997,11.509248000000298,12.191999999999553,
W249,W249,2732.019936,2710.9856879999998,249,1.000749063670346,19.003547110291493,12.216383999999834,12.207240000000638,
